-307.1646054671779,16697.0
-413.7659742263514,21281.0
-361.75251784124583,18056.0
-389.3463458961523,19780.0
-387.4845789581081,19220.0
-398.6806752844525,20596.0
-352.79986125732194,17928.0
-318.1406240856186,16930.0
-372.3651081223061,18445.0
-396.35963942387525,20312.0
-311.8013691756916,16801.0
-339.58879864596406,17643.0
-344.6283081466022,17688.0
-327.8192398083065,17198.0
-349.0306108932745,17916.0
-321.227848579513,17075.0
-381.13621777445593,19000.0
-325.4677318801992,17147.0
-393.13029014882824,20163.0
-391.02569510823304,19922.0
-310.54545229257474,16787.0
-385.64503709581686,19057.0
-331.03449647919393,17308.0
-372.9976504367463,18642.0
-379.16513819486215,18967.0
-385.8052297460273,19098.0
-346.8866365534815,17798.0
-373.5812802507718,18673.0
-378.5909542907149,18839.0
-395.1229661041143,20274.0
-346.3894198628647,17789.0
-393.345999234396,20228.0
-378.4548560511426,18761.0
-357.03005524106663,17935.0
-380.4697554003507,18996.0
-368.0267780683731,18168.0
-322.4837654626299,17104.0
-337.6428527000181,17316.0
-401.66464170202187,20768.0
