1 	 41116 	 0.5549503830891858
2 	 39801 	 0.5681521130934009
3 	 41037 	 0.5304682987459444
4 	 40947 	 0.5544658489069121
5 	 40921 	 0.5306950139216138
6 	 40742 	 0.5364607482005348
7 	 40625 	 0.5615531186913916
8 	 39716 	 0.5561104585395804
9 	 39906 	 0.5669679066455301
10 	 38626 	 0.5552610417823451
11 	 39072 	 0.5668941022711393
12 	 41617 	 0.5564045702449516
13 	 40207 	 0.536370464268107
14 	 40048 	 0.5667983313052704
15 	 40578 	 0.563848622914676
16 	 40941 	 0.5576627767295628
17 	 41180 	 0.5476440324972216
18 	 39988 	 0.5550943380858212
19 	 42584 	 0.5516020949442643
20 	 41128 	 0.5823572253276992
21 	 40701 	 0.5397668858044564
22 	 42224 	 0.5433830043449688
23 	 41382 	 0.5635548869928724
24 	 40174 	 0.5704189638011423
25 	 41437 	 0.5474737693634635
26 	 40360 	 0.5639504462567067
27 	 40800 	 0.5652020863126666
28 	 40705 	 0.5540333275310861
29 	 39594 	 0.5602402379970597
30 	 39921 	 0.5628310322458392
