1 	 11347 	 0.3345026023630594
2 	 9841 	 0.3994907526213669
3 	 9932 	 0.38078219934913304
4 	 9522 	 0.3808191907258419
5 	 9692 	 0.3809299499062724
6 	 9533 	 0.3808956585433345
7 	 9660 	 0.38442158554020023
8 	 9565 	 0.38420178044856257
9 	 9604 	 0.38504868531151826
10 	 9930 	 0.34692938687800323
11 	 9444 	 0.3812577729856418
12 	 9545 	 0.38081245886646686
13 	 9631 	 0.38535506548676324
14 	 9629 	 0.3811083641999391
15 	 9471 	 0.2617184643038485
16 	 9858 	 0.34352827629354954
17 	 10068 	 0.24512661597624108
18 	 10204 	 0.38435970107913997
19 	 9630 	 0.3958149756624564
20 	 10245 	 0.3400791190618976
21 	 10169 	 0.39606707083226134
22 	 9944 	 0.12833936657710132
23 	 10151 	 0.38445072400761215
24 	 9633 	 0.3642007217657166
25 	 9698 	 0.35801176121525136
26 	 9942 	 0.23793284535633696
27 	 9890 	 0.36370874439310086
28 	 10541 	 0.3623881435175975
29 	 10395 	 0.33166729665628214
30 	 10435 	 0.3808055998509855
