1 	 21297 	 0.40449538458384615
2 	 21246 	 0.35787538943342434
3 	 21660 	 0.3788475031888743
4 	 21164 	 0.3659095995974495
5 	 21325 	 0.3919880416212129
6 	 21907 	 0.34809158032747334
7 	 22074 	 0.38266332195230546
8 	 21535 	 0.37366159716308023
9 	 22206 	 0.3327007179936272
10 	 21584 	 0.43486505585194857
11 	 21372 	 0.39414810677540946
12 	 22019 	 0.40808420812109025
13 	 21365 	 0.42469498228586267
14 	 21360 	 0.3715178513035604
15 	 21952 	 0.39886444150866074
16 	 21653 	 0.42263931616329353
17 	 21383 	 0.43945611131442386
18 	 21328 	 0.3659676377267862
19 	 21198 	 0.36706845341750605
20 	 21515 	 0.3971954220000933
21 	 21795 	 0.43456039479435526
22 	 21259 	 0.40787951316510596
23 	 21659 	 0.39895745580323794
24 	 21600 	 0.3820088992534213
25 	 21237 	 0.3940962452778033
26 	 22070 	 0.41562535031761505
27 	 22807 	 0.385965796133263
28 	 22489 	 0.4377729641189826
29 	 21285 	 0.3818926626840984
30 	 22381 	 0.37882578996335536
