1 	 34677 	 0.48668945925813256 	 0.7725608022978342
2 	 34248 	 0.45689748336170843 	 0.7617597770006929
3 	 35638 	 0.46076568625430236 	 0.7695648062307395
4 	 36069 	 0.5694541451370638 	 0.8568205648934293
5 	 35517 	 0.49237642070593834 	 0.7981102903433341
6 	 37277 	 0.42573315315001703 	 0.7734159873751644
7 	 38630 	 0.42439236501675126 	 0.7026807512892714
8 	 35433 	 0.4927522809155166 	 0.7464587824604744
9 	 35119 	 0.5371424879065541 	 0.8352110655657442
10 	 34025 	 0.4882570542954109 	 0.7898139520488935
11 	 35196 	 0.4189817723311088 	 0.7520969106883733
12 	 34927 	 0.5051231956045751 	 0.7882792114044783
13 	 35122 	 0.41547705639994403 	 0.7542756216592177
14 	 34672 	 0.5480354183205653 	 0.8024955329122165
15 	 34825 	 0.53770248287433 	 0.8082086755553318
16 	 34890 	 0.5013907013617259 	 0.7484791320756005
17 	 35385 	 0.49160392080704474 	 0.7477024034778734
18 	 34667 	 0.4264002925942233 	 0.699900081253157
19 	 35778 	 0.552054495219255 	 0.8211758780390288
20 	 36183 	 0.48272076271801934 	 0.8084060563210204
21 	 34339 	 0.43692981211483406 	 0.7348050441503192
22 	 35915 	 0.4318258015581782 	 0.7596546988976337
23 	 35359 	 0.5497376727343402 	 0.8286131704931393
24 	 35103 	 0.5032227996415541 	 0.8077154036009981
25 	 35383 	 0.5418036004633441 	 0.8631997722787528
26 	 35349 	 0.5546696996078644 	 0.8135545048439584
27 	 35367 	 0.38888805847480346 	 0.7151251198077029
28 	 35155 	 0.4485321187201019 	 0.7475636964534608
29 	 34758 	 0.5027449475561361 	 0.7953845640825102
30 	 35224 	 0.46208988615949365 	 0.7487205271328172
