1 	 67294 	 0.7349001441430076 	 0.9282769374399034
2 	 68825 	 0.737444905011343 	 0.9421357699928156
3 	 69339 	 0.6398202678923497 	 0.8759253607027218
4 	 68911 	 0.6678355356290522 	 0.8891218483572975
5 	 69395 	 0.6649891901014147 	 0.8954861444579854
6 	 67309 	 0.6974388560954692 	 0.9182049494598882
7 	 69712 	 0.6719674038568881 	 0.8999303559655363
8 	 69452 	 0.6662094659684963 	 0.8982077905406934
9 	 68974 	 0.6369791839944892 	 0.8518925058337805
10 	 69223 	 0.6156877194829231 	 0.8676033261692845
11 	 68659 	 0.6796536867615606 	 0.91684645979262
12 	 69132 	 0.6740406196103226 	 0.9029311024194179
13 	 69145 	 0.6506541795686065 	 0.8896369094532747
14 	 68442 	 0.6518361177360084 	 0.8723191291897282
15 	 69634 	 0.7279402231463817 	 0.922017949733442
16 	 69406 	 0.7393829105479127 	 0.9487311368038289
17 	 69603 	 0.7272040976409296 	 0.9097484983290369
18 	 68559 	 0.6462917793069278 	 0.9134673540781887
19 	 69335 	 0.6422344670684688 	 0.8804296984103552
20 	 69083 	 0.6611259391176048 	 0.9107920687427592
21 	 69339 	 0.6304346814795292 	 0.8569223516314934
22 	 69160 	 0.6960040311036717 	 0.8953349142287106
23 	 69054 	 0.6613899504332353 	 0.8875577965863517
24 	 68763 	 0.663079029762027 	 0.9019644369178044
25 	 67785 	 0.6418483604635036 	 0.8766152895474008
26 	 68541 	 0.6781775406755062 	 0.8998856273875205
27 	 67809 	 0.7254303139189419 	 0.9143059529655719
28 	 67552 	 0.6839585829105743 	 0.9148149341887556
29 	 68106 	 0.737900050771586 	 0.9543459220974502
30 	 67531 	 0.6531613871865765 	 0.9015741217497364
