1 	 86374 	 0.46620232833786
2 	 84041 	 0.4567123064826739
3 	 85279 	 0.4555680597028315
4 	 76155 	 0.443780256769866
5 	 73527 	 0.4695791877772951
6 	 73388 	 0.45384671675826693
7 	 73795 	 0.477506135990544
8 	 73554 	 0.4519604867609292
9 	 73691 	 0.46151311797658995
10 	 74467 	 0.4678330103610182
11 	 73967 	 0.44501294746780307
12 	 76448 	 0.44588944141737963
13 	 77236 	 0.46974603006692944
14 	 74659 	 0.4310095448823948
15 	 76777 	 0.42296687056477006
16 	 76352 	 0.4505414913737141
17 	 73784 	 0.49153334988946695
18 	 76441 	 0.473740195342713
19 	 73130 	 0.42697265066551193
20 	 77982 	 0.44208895783462754
21 	 74592 	 0.4391310840496089
22 	 73340 	 0.46067592616029074
23 	 73658 	 0.4593349542696542
24 	 71799 	 0.46107770425677164
25 	 73069 	 0.4487615736552474
26 	 77876 	 0.45600935870614967
27 	 75991 	 0.4565452513603373
28 	 72616 	 0.4723175594545671
29 	 74111 	 0.45427560038927545
30 	 74842 	 0.43878923531765196
