1 	 62332 	 0.40285942111073714 	 0.8645410461723207
2 	 62043 	 0.40133671168217677 	 0.9254014332550651
3 	 61985 	 0.42236310249718156 	 0.9194102289220241
4 	 58935 	 0.40961623518403023 	 0.7364880229068007
5 	 62391 	 0.37803967220382406 	 0.8287059038195956
6 	 62582 	 0.37408709630939907 	 0.8838289189667173
7 	 62331 	 0.3652300550868899 	 0.8273710102243138
8 	 62598 	 0.38504171620086947 	 0.8504251588431723
9 	 60856 	 0.4159037333578435 	 0.8534274428637448
10 	 61450 	 0.40199320913492764 	 0.8473431219219195
11 	 62025 	 0.3955668195617622 	 0.8288501987459224
12 	 63438 	 0.4367069472824193 	 0.8744055812074191
13 	 61353 	 0.3839634203548119 	 0.9223585089769437
14 	 62501 	 0.3557912384513272 	 0.8397848351333684
15 	 61753 	 0.4198956268323979 	 0.8958599777626344
16 	 60813 	 0.41693585814046963 	 0.8497992211845694
17 	 62936 	 0.36896056147896206 	 0.8750150186958365
18 	 61230 	 0.3815609111368822 	 0.9208093977557716
19 	 62503 	 0.42408065428492536 	 0.8877078466733871
20 	 61815 	 0.3956900355942832 	 0.9525774021398417
21 	 61118 	 0.40557157390367393 	 0.8588557159480887
22 	 60112 	 0.39938256524404014 	 0.8311985177659165
23 	 62356 	 0.40721275189376727 	 0.8624653480612546
24 	 62537 	 0.3674296988725759 	 0.7794689268617855
25 	 63241 	 0.3867722916791586 	 0.9464806700677899
26 	 60866 	 0.4031723852551551 	 0.8343436842540294
27 	 60446 	 0.41426116677128555 	 0.870372265581563
28 	 62889 	 0.39726518083268514 	 0.9256195845480063
29 	 62763 	 0.43947781333645153 	 0.9386190990687787
30 	 61318 	 0.3992892484999684 	 0.9105070532492879
