0 	 0.019279599825145932
1 	 0.030940328419084673
2 	 0.04618757310171284
3 	 0.05940872719385715
4 	 0.06936566141445832
5 	 0.07819108685040566
6 	 0.09126111963868755
7 	 0.09798495165825749
8 	 0.10903955124968179
9 	 0.11590409434612892
10 	 0.1268903669298842
11 	 0.1336106565552403
12 	 0.14784783215827169
13 	 0.1532687713523152
14 	 0.16030562143814475
15 	 0.1732461170644144
16 	 0.18238128743575166
17 	 0.1875859688295205
18 	 0.2023128803476688
19 	 0.21747977567930943
20 	 0.21747977567930943
21 	 0.22154851341838822
22 	 0.23715912432133812
23 	 0.2434566204823967
24 	 0.2624870566970202
25 	 0.26625191427495276
26 	 0.26625191427495276
27 	 0.27245534667019633
28 	 0.2766366050201686
29 	 0.30565863268813775
30 	 0.3057910407697102
31 	 0.31441051042309953
32 	 0.3198083215247993
33 	 0.3360058265865197
34 	 0.3365532378828968
35 	 0.3448170116544258
36 	 0.3528151281065154
37 	 0.3528151281065154
38 	 0.35647177356724424
39 	 0.36770552707779225
40 	 0.3738449039963475
41 	 0.3808333436802349
42 	 0.3951367856500606
43 	 0.40127616256861587
44 	 0.40856663920497527
45 	 0.40878710241578453
46 	 0.40878710241578453
47 	 0.4133589788444959
48 	 0.4147958542935195
49 	 0.4222414816202781
50 	 0.426225545365298
51 	 0.43138403203734954
52 	 0.43563054830436143
53 	 0.4399978723650376
54 	 0.44496162391620997
55 	 0.45254035108605073
56 	 0.45254035108605073
57 	 0.4543691016575353
58 	 0.4543691016575353
59 	 0.45920222816788736
60 	 0.45920222816788736
61 	 0.4646231673619308
62 	 0.4646231673619308
63 	 0.4680847309436695
64 	 0.4729831699744317
65 	 0.478338796648065
66 	 0.4851312987707219
67 	 0.4851312987707219
68 	 0.48702536186261663
69 	 0.48702536186261663
70 	 0.49218505097501947
71 	 0.49571192707716827
72 	 0.49571192707716827
73 	 0.4983897404139849
74 	 0.5019166165161337
75 	 0.5019166165161337
76 	 0.5019166165161337
77 	 0.5053128675774622
78 	 0.5059006802611536
79 	 0.5059006802611536
80 	 0.5097541189653532
81 	 0.5117083138512318
82 	 0.5144566204348849
83 	 0.5155016207614476
84 	 0.5160842527187127
85 	 0.520922559955491
86 	 0.5232738106902569
87 	 0.5252984988229719
